Chemical,Plant Part,Compound_ID,SMILES,InChIKey,Molecular_Weight,LogP,HBD,HBA,Rotatable_Bonds,TPSA,Bioactivity_Label,Standard_SMILES,Mol,MolWt,LogP,TPSA,HBD,HBA,Lipinski_OK,Has_Reactive
THREONINE,Seed,CID_6288,C[C@H]([C@@H](C(=O)O)N)O,AYFVYJQAPQTCCC-GBXIJSLDSA-N,119.12,-2.9,3,4,2,83.6,Active,C[C@@H](O)[C@H](N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A293019A0>,119.11999999999999,-1.2209,83.55,3,3,TRUE,FALSE
THREONINE,Leaf,CID_6288,C[C@H]([C@@H](C(=O)O)N)O,AYFVYJQAPQTCCC-GBXIJSLDSA-N,119.12,-2.9,3,4,2,83.6,Active,C[C@@H](O)[C@H](N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29301A10>,119.11999999999999,-1.2209,83.55,3,3,TRUE,FALSE
TRYPTOPHAN,Seed,CID_6305,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,QIVBCDIJIAJPQS-VIFPVBQESA-N,204.22,-1.1,3,3,3,79.1,Active,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29301AF0>,204.22899999999998,1.1223000000000003,79.11,3,2,TRUE,FALSE
TYRAMINE,Plant,CID_5610,C1=CC(=CC=C1CCN)O,DZGWFCGJZKJUFP-UHFFFAOYSA-N,137.18,1.1,2,2,2,46.3,Active,NCCc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022A29301B60>,137.18199999999996,0.8934,46.25,2,2,TRUE,FALSE
TYROSINE,Leaf,CID_6057,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,OUYCCCASQSFEME-QMMMGPOBSA-N,181.19,-2.3,3,4,3,83.6,Active,N[C@@H](Cc1ccc(O)cc1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29301BD0>,181.19099999999997,0.3466,83.55,3,3,TRUE,FALSE
VALINE,Seed,CID_6287,CC(C)[C@@H](C(=O)O)N,KZSNJWFQEVHDMF-BYPYZUCNSA-N,117.15,-2.3,2,3,2,63.3,Active,CC(C)[C@H](N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29301C40>,117.14799999999998,0.05430000000000007,63.32000000000001,2,2,TRUE,FALSE
VALINE,Leaf,CID_6287,CC(C)[C@@H](C(=O)O)N,KZSNJWFQEVHDMF-BYPYZUCNSA-N,117.15,-2.3,2,3,2,63.3,Active,CC(C)[C@H](N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29301CB0>,117.14799999999998,0.05430000000000007,63.32000000000001,2,2,TRUE,FALSE
WATER,Leaf,CID_962,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,18.015,-0.5,1,1,0,1,Active,O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29301D20>,18.015,-0.8247,31.5,0,0,TRUE,FALSE
HCN,Plant,CID_768,C#N,LELOWRISYMNNSU-UHFFFAOYSA-N,27.025,0.1,0,1,0,23.8,Active,C#N,<rdkit.Chem.rdchem.Mol object at 0x0000022A29301EE0>,27.025999999999996,0.13978,23.79,0,1,TRUE,FALSE
LEUCOPHLEOL,Plant,CID_15488960,C[C@]1(CC[C@H]2C(=C1)CC[C@@H]3[C@@]2([C@@H](CCC3(C)C)O)C)[C@H](CO)O,QMPZNDBIBKPBLS-QTGPRJIVSA-N,322.5,3.2,3,3,2,60.7,Active,CC1(C)CC[C@@H](O)[C@]2(C)[C@H]3CC[C@@](C)([C@@H](O)CO)C=C3CC[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x0000022A29301F50>,322.4890000000001,3.2795000000000023,60.69,3,3,TRUE,FALSE
LEUCOXOL,Plant,CID_20056086,C[C@]12C[C@H]([C@H]3C(=C1)CC[C@@H]4[C@@]3([C@@H](CCC4(C)C)O)C)OC[C@@H]2O,FVSKHJYYVSJPBD-SKSNXLECSA-N,320.5,3,2,3,0,49.7,Active,CC1(C)CC[C@@H](O)[C@]2(C)[C@@H]3C(=C[C@]4(C)C[C@H]3OC[C@@H]4O)CC[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x0000022A29301FC0>,320.47300000000007,3.2959000000000023,49.69,2,3,TRUE,FALSE
"2,6-DIMETHOXY-1,4-BENZOQUINONE",Plant,CID_68262,COC1=CC(=O)C=C(C1=O)OC,OLBNOBQOQZRLMP-UHFFFAOYSA-N,168.15,-0.1,0,4,2,52.6,Active,COC1=CC(=O)C=C(OC)C1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302110>,168.14799999999997,0.19879999999999987,52.6,0,4,TRUE,FALSE
ACAMELIN,Plant,CID_156280,CC1=CC2=C(O1)C(=O)C(=CC2=O)OC,DNQLVCZXYPFUHF-UHFFFAOYSA-N,192.17,1.4,0,4,1,56.5,Active,COC1=CC(=O)c2cc(C)oc2C1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302180>,192.16999999999996,1.4973200000000002,56.51,0,4,TRUE,FALSE
ACETIC-ACID,Plant,CID_176,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,60.05,-0.2,1,2,0,37.3,Active,CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A293021F0>,60.05200000000001,0.09089999999999993,37.3,1,1,TRUE,FALSE
ANTHOCYANIDINS,Plant,CID_145858,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2,NWKFECICNXDNOQ-UHFFFAOYSA-N,207.25,,0,0,1,1,Active,c1ccc(-c2ccc3ccccc3[o+]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302260>,207.25199999999998,4.380900000000002,11.3,0,0,TRUE,FALSE
GIBBERELLIC-ACID,Plant,CID_6466,C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,IXORZMNAPKEEDV-OBDJNFEBSA-N,346.4,0.2,3,6,1,104,Active,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A293023B0>,346.3790000000001,1.0271000000000001,104.06000000000002,3,5,TRUE,FALSE
METHANOL,Plant,CID_887,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,32.042,-0.5,1,1,0,20.2,Active,CO,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302490>,32.042,-0.3915,20.23,1,1,TRUE,FALSE
(+)-CATECHIN,Plant,CID_9064,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,PFTAWBLQPZVEMU-DZGCQCFKSA-N,290.27,0.4,5,6,1,110,Active,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,<rdkit.Chem.rdchem.Mol object at 0x0000022A293025E0>,290.271,1.5460999999999998,110.38000000000001,5,6,TRUE,FALSE
"3',4',5,7-TETRAHYDROXYFLAVAN-3-OL",Fruit,CID_5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,REFJWTPEDVJJIY-UHFFFAOYSA-N,302.23,1.5,5,7,1,127,Active,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x0000022A293027A0>,302.23800000000006,1.988,131.36,5,7,TRUE,FALSE
6-HYDROXYQUINOLINE,Plant,CID_11374,C1=CC2=C(C=CC(=C2)O)N=C1,OVYWMEWYEJLIER-UHFFFAOYSA-N,145.16,1.8,1,2,0,33.1,Active,Oc1ccc2ncccc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302880>,145.161,1.9403999999999997,33.120000000000005,1,2,TRUE,FALSE
7-HYDROXYQUINOLINE,Plant,CID_135426866,C1=CC2=C(C=C(C=C2)O)N=C1,XCRPPAPDRUBKRJ-UHFFFAOYSA-N,145.16,2,1,2,0,33.1,Active,Oc1ccc2cccnc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022A293028F0>,145.161,1.9403999999999997,33.120000000000005,1,2,TRUE,FALSE
8-HYDROXYQUINOLINE,Plant,CID_1923,C1=CC2=C(C(=C1)O)N=CC=C2,MCJGNVYPOGVAJF-UHFFFAOYSA-N,145.16,2,1,2,0,33.1,Active,Oc1cccc2cccnc12,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302960>,145.16099999999997,1.9403999999999995,33.120000000000005,1,2,TRUE,FALSE
ALUMINUM,Plant,CID_5359268,[Al],XAGFODPZIPBFFR-UHFFFAOYSA-N,26.981538,,0,0,0,0,Active,[Al],<rdkit.Chem.rdchem.Mol object at 0x0000022A29302A40>,26.982,-0.3808,0,0,0,TRUE,FALSE
AMYLASE,Plant,CID_71475145,C=C=CCNC(=O)C1=CC=C(C=C1)F,YMXBQIIPWIMAQE-UHFFFAOYSA-N,191.2,1.5,1,2,3,29.1,Active,C=C=CCNC(=O)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302AB0>,191.20499999999998,1.8966,29.1,1,1,TRUE,FALSE
ARABINOSE,Fruit,CID_439195,C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O,SRBFZHDQGSBBOR-HWQSCIPKSA-N,150.13,-2.5,4,5,0,90.2,Active,OC1OC[C@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302B90>,150.13,-2.5823,90.15,4,5,TRUE,FALSE
ASCORBIC-ACID,Plant,CID_9888239,C([C@@H]([C@@H]1C(C(=O)C(=O)O1)O)O)O,KRGQEOSDQHTZMX-IGCYCDGOSA-N,176.12,-1.5,3,6,2,104,Active,O=C1O[C@H]([C@@H](O)CO)C(O)C1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302C00>,176.124,-2.805,104.06,3,6,TRUE,FALSE
CALCIUM,Plant,CID_5460341,[Ca],OYPRJOBELJOOCE-UHFFFAOYSA-N,40.08,,0,0,0,0,Active,[Ca],<rdkit.Chem.rdchem.Mol object at 0x0000022A29302E30>,40.078,-0.3808,0,0,0,TRUE,FALSE
D-CATECHOL,Plant,CID_9064,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,PFTAWBLQPZVEMU-DZGCQCFKSA-N,290.27,0.4,5,6,1,110,Active,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302F80>,290.271,1.5460999999999998,110.38000000000001,5,6,TRUE,FALSE
D-GALACTOSE,Plant,CID_6036,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,WQZGKKKJIJFFOK-SVZMEOIVSA-N,180.16,-2.6,5,6,1,110,Active,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29302FF0>,180.156,-3.2214,110.38000000000001,5,6,TRUE,FALSE
D-GLUCURONIC-ACID,Plant,CID_94715,[C@@H]1([C@@H]([C@H](OC([C@@H]1O)O)C(=O)O)O)O,AEMOLEFTQBMNLQ-AQKNRBDQSA-N,194.14,-2.3,5,7,1,127,Active,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303060>,194.139,-3.1291,127.45000000000002,5,6,TRUE,FALSE
DIASTASE,Plant,CID_71475145,C=C=CCNC(=O)C1=CC=C(C=C1)F,YMXBQIIPWIMAQE-UHFFFAOYSA-N,191.2,1.5,1,2,3,29.1,Active,C=C=CCNC(=O)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022A293030D0>,191.20499999999998,1.8966,29.1,1,1,TRUE,FALSE
ELLAGIC-ACID,Bark,CID_5281855,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,AFSDNFLWKVMVRB-UHFFFAOYSA-N,302.19,1.1,4,8,0,134,Active,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,<rdkit.Chem.rdchem.Mol object at 0x0000022A293031B0>,302.194,1.3127999999999997,141.34,4,8,TRUE,FALSE
EPICATECHOL,Plant,CID_72276,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,PFTAWBLQPZVEMU-UKRRQHHQSA-N,290.27,0.4,5,6,1,110,Active,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303220>,290.271,1.5460999999999998,110.38000000000001,5,6,TRUE,FALSE
FRUCTOSE,Plant,CID_2723872,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,LKDRXBCSQODPBY-VRPWFDPXSA-N,180.16,-2.8,5,6,1,110,Active,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303370>,180.156,-3.2198,110.38000000000001,5,6,TRUE,FALSE
GALLIC-ACID,"Resin, Exudate, Sap",CID_370,C1=C(C=C(C(=C1O)O)O)C(=O)O,LNTHITQWFMADLM-UHFFFAOYSA-N,170.12,0.7,4,5,1,98,Active,O=C(O)c1cc(O)c(O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022A293033E0>,170.11999999999998,0.5015999999999998,97.99000000000001,4,4,TRUE,FALSE
GLUCOSE,Fruit,CID_5793,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,WQZGKKKJIJFFOK-GASJEMHNSA-N,180.16,-2.6,5,6,1,110,Active,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303450>,180.156,-3.2214,110.38000000000001,5,6,TRUE,FALSE
HYDROQUINONE,Plant,CID_785,C1=CC(=CC=C1O)O,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,110.11,0.6,2,2,0,40.5,Active,Oc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022A293034C0>,110.11199999999998,1.0977999999999999,40.46,2,2,TRUE,FALSE
L-ARABINOSE,Plant,CID_439195,C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O,SRBFZHDQGSBBOR-HWQSCIPKSA-N,150.13,-2.5,4,5,0,90.2,Active,OC1OC[C@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303610>,150.13,-2.5823,90.15,4,5,TRUE,FALSE
LACTONE,Plant,CID_5585,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C,FMHHVULEAZTJMA-UHFFFAOYSA-N,228.24,3,0,3,0,39.4,Active,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303680>,228.24699999999996,3.4644600000000025,43.35,0,3,TRUE,FALSE
LIGNIN,Plant,CID_175586,CC(=O)NC1=C2C(=C(C=C1)S(=O)(=O)[O-])C=C(C(=C2O)N=NC3=CC=CC=C3)S(=O)(=O)[O-].[Na+].[Na+],RLLNZXVKBYGKIP-UHFFFAOYSA-L,509.4,,2,10,3,205,Active,CC(=O)Nc1ccc(S(=O)(=O)[O-])c2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12,<rdkit.Chem.rdchem.Mol object at 0x0000022A293036F0>,463.4490000000002,2.7274000000000016,188.45000000000002,2,10,TRUE,FALSE
LYSOLECITHIN,Plant,CID_86554,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,ASWBNKHCZGQVJV-UHFFFAOYSA-N,495.6,5.6,1,7,24,105,Active,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303760>,495.63800000000026,4.579600000000004,105.12000000000002,1,7,TRUE,FALSE
MAGNESIUM,Plant,CID_5462224,[Mg],FYYHWMGAXLPEAU-UHFFFAOYSA-N,24.305,,0,0,0,0,Active,[Mg],<rdkit.Chem.rdchem.Mol object at 0x0000022A293037D0>,24.305,-0.3808,0,0,0,TRUE,FALSE
MALIC-ACID,Plant,CID_222656,C([C@@H](C(=O)O)O)C(=O)O,BJEPYKJPYRNKOW-REOHCLBHSA-N,134.09,-1.3,3,5,3,94.8,Active,O=C(O)C[C@H](O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303840>,134.087,-1.0934,94.83,3,3,TRUE,FALSE
MANGANESE,Plant,CID_23930,[Mn],PWHULOQIROXLJO-UHFFFAOYSA-N,54.93804,,0,0,0,0,Active,[Mn],<rdkit.Chem.rdchem.Mol object at 0x0000022A293038B0>,54.938,-0.0025,0,0,0,TRUE,FALSE
OXALIC-ACID,Plant,CID_971,C(=O)(C(=O)O)O,MUBZPKHOEPUJKR-UHFFFAOYSA-N,90.03,-0.3,2,4,1,74.6,Active,O=C(O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303A00>,90.03399999999999,-0.8444,74.6,2,2,TRUE,FALSE
PEROXIDASE,Plant,CID_9865515,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC3=NC=CC(=N3)C4=CN=CC=C4,HRNLUBSXIHFDHP-UHFFFAOYSA-N,396.4,2.8,3,6,6,106,Active,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303A70>,396.45400000000006,3.9852000000000016,105.82,3,6,TRUE,FALSE
PHLOROGLUCINOL,Plant,CID_359,C1=C(C=C(C=C1O)O)O,QCDYQQDYXPDABM-UHFFFAOYSA-N,126.11,0.2,3,3,0,60.7,Active,Oc1cc(O)cc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303AE0>,126.11099999999996,0.8033999999999999,60.69,3,3,TRUE,FALSE
POTASSIUM,Plant,CID_5462222,[K],ZLMJMSJWJFRBEC-UHFFFAOYSA-N,39.0983,,0,0,0,0,Active,[K],<rdkit.Chem.rdchem.Mol object at 0x0000022A29303B50>,39.098,-0.3808,0,0,0,TRUE,FALSE
PYROGALLOL,Plant,CID_1057,C1=CC(=C(C(=C1)O)O)O,WQGWDDDVZFFDIG-UHFFFAOYSA-N,126.11,0.5,3,3,0,60.7,Active,Oc1cccc(O)c1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303BC0>,126.11099999999998,0.8033999999999997,60.69,3,3,TRUE,FALSE
QUERCETIN,Plant,CID_5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,REFJWTPEDVJJIY-UHFFFAOYSA-N,302.23,1.5,5,7,1,127,Active,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303C30>,302.23800000000006,1.988,131.36,5,7,TRUE,FALSE
RHAMNOSE,Fruit,CID_25310,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O,SHZGCJCMOBCMKK-JFNONXLTSA-N,164.16,-2.1,4,5,0,90.2,Active,C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303D80>,164.15699999999998,-2.1938,90.15,4,5,TRUE,FALSE
RIBOFLAVIN,Plant,CID_493570,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,AUNGANRZJHBGPY-SCRDCRAPSA-N,376.4,-1.5,5,7,5,155,Active,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,<rdkit.Chem.rdchem.Mol object at 0x0000022A29303DF0>,376.36900000000014,-1.72356,161.56,5,9,TRUE,FALSE
SILICON,Plant,CID_5461123,[Si],XUIMIQQOPSSXEZ-UHFFFAOYSA-N,28.085,,0,0,0,0,Active,[Si],<rdkit.Chem.rdchem.Mol object at 0x0000022A29303ED0>,28.086,-0.3808,0,0,0,TRUE,FALSE
SODIUM,Plant,CID_5360545,[Na],KEAYESYHFKHZAL-UHFFFAOYSA-N,22.9897693,,0,0,0,0,Active,[Na],<rdkit.Chem.rdchem.Mol object at 0x0000022A29303F40>,22.99,-0.3808,0,0,0,TRUE,FALSE
THIAMIN,Plant,CID_1130,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,JZRWCGZRTZMZEH-UHFFFAOYSA-N,265.36,1,2,5,4,104,Active,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4120>,265.36199999999997,0.60774,75.91,2,5,TRUE,FALSE
XANTHURENIC-ACID,Plant,CID_5699,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O,FBZONXHGGPHHIY-UHFFFAOYSA-N,205.17,0.9,3,5,1,86.6,Active,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4190>,205.169,0.9318999999999997,90.38999999999999,3,3,TRUE,FALSE
XYLOSE,Fruit,CID_135191,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,SRBFZHDQGSBBOR-IOVATXLUSA-N,150.13,-2.5,4,5,0,90.2,Active,OC1OC[C@@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4200>,150.13,-2.5823,90.15,4,5,TRUE,FALSE
ARABINOSE,Plant,CID_439195,C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O,SRBFZHDQGSBBOR-HWQSCIPKSA-N,150.13,-2.5,4,5,0,90.2,Active,OC1OC[C@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4270>,150.13,-2.5823,90.15,4,5,TRUE,FALSE
ASCORBIC-ACID,Plant,CID_9888239,C([C@@H]([C@@H]1C(C(=O)C(=O)O1)O)O)O,KRGQEOSDQHTZMX-IGCYCDGOSA-N,176.12,-1.5,3,6,2,104,Active,O=C1O[C@H]([C@@H](O)CO)C(O)C1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F42E0>,176.124,-2.805,104.06,3,6,TRUE,FALSE
ASPARTIC-ACID,Plant,CID_5960,C([C@@H](C(=O)O)N)C(=O)O,CKLJMWTZIZZHCS-REOHCLBHSA-N,133.1,-2.8,3,5,3,101,Active,N[C@@H](CC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4350>,133.10299999999998,-1.127,100.62000000000002,3,3,TRUE,FALSE
CALCIUM,Leaf,CID_5460341,[Ca],OYPRJOBELJOOCE-UHFFFAOYSA-N,40.08,,0,0,0,0,Active,[Ca],<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4660>,40.078,-0.3808,0,0,0,TRUE,FALSE
CYSTEINE,Plant,CID_5862,C([C@@H](C(=O)O)N)S,XUJNEKJLAYXESH-REOHCLBHSA-N,121.16,-2.5,3,4,2,64.3,Active,N[C@@H](CS)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F46D0>,121.16099999999997,-0.6719,63.32000000000001,3,3,TRUE,FALSE
D-GALACTOSE,Plant,CID_6036,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,WQZGKKKJIJFFOK-SVZMEOIVSA-N,180.16,-2.6,5,6,1,110,Active,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4740>,180.156,-3.2214,110.38000000000001,5,6,TRUE,FALSE
D-PINITOL,Leaf,CID_164619,COC1[C@@H]([C@H](C([C@@H]([C@@H]1O)O)O)O)O,DSCFFEYYQKSRSV-FEPQRWDDSA-N,194.18,-3.2,5,6,1,110,Active,COC1[C@@H](O)[C@@H](O)C(O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4820>,194.18300000000002,-3.1805,110.38000000000001,5,6,TRUE,FALSE
DIMETHYLTRYPTAMINE,Plant,CID_6089,CN(C)CCC1=CNC2=CC=CC=C21,DMULVCHRPCFFGV-UHFFFAOYSA-N,188.27,2.5,1,1,3,19,Active,CN(C)CCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4890>,188.274,2.2720000000000002,19.03,1,1,TRUE,FALSE
DIMETHYLTRYPTAMINE,Leaf,CID_6089,CN(C)CCC1=CNC2=CC=CC=C21,DMULVCHRPCFFGV-UHFFFAOYSA-N,188.27,2.5,1,1,3,19,Active,CN(C)CCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4900>,188.274,2.2720000000000002,19.03,1,1,TRUE,FALSE
HCN,Plant,CID_768,C#N,LELOWRISYMNNSU-UHFFFAOYSA-N,27.025,0.1,0,1,0,23.8,Active,C#N,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4B30>,27.025999999999996,0.13978,23.79,0,1,TRUE,FALSE
KAEMPFEROL,Plant,CID_5280863,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,IYRMWMYZSQPJKC-UHFFFAOYSA-N,286.24,1.9,4,6,1,107,Active,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4CF0>,286.23900000000003,2.2824000000000004,111.13000000000001,4,6,TRUE,FALSE
L-ARABINOSE,Plant,CID_439195,C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O,SRBFZHDQGSBBOR-HWQSCIPKSA-N,150.13,-2.5,4,5,0,90.2,Active,OC1OC[C@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4D60>,150.13,-2.5823,90.15,4,5,TRUE,FALSE
L-RHAMNOSE,Plant,CID_25310,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O,SHZGCJCMOBCMKK-JFNONXLTSA-N,164.16,-2.1,4,5,0,90.2,Active,C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4DD0>,164.15699999999998,-2.1938,90.15,4,5,TRUE,FALSE
LEUCINE,Plant,CID_6106,CC(C)C[C@@H](C(=O)O)N,ROHFNLRQFUQHCH-YFKPBYRVSA-N,131.17,-1.5,2,3,3,63.3,Active,CC(C)C[C@H](N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4E40>,131.175,0.44439999999999996,63.32000000000001,2,2,TRUE,FALSE
MAGNESIUM,Plant,CID_5462224,[Mg],FYYHWMGAXLPEAU-UHFFFAOYSA-N,24.305,,0,0,0,0,Active,[Mg],<rdkit.Chem.rdchem.Mol object at 0x0000022A292F4EB0>,24.305,-0.3808,0,0,0,TRUE,FALSE
